1193	59
1194	39
1195	59
1196	59
1197	39
1198	90
1199	90
1200	39
1201	91
1202	48
1203	39
1204	39
1205	45
1206	39
1207	5
1208	4
1209	26
1210	5
1211	4
1212	5
1213	4
1214	5
1215	4
1216	5
1217	12
1218	12
1219	6
1220	12
1222	29
1223	6
1224	29
1225	26
1226	29
1227	26
1228	26
1229	29
1230	29
1231	6
1232	29
1233	6
1234	6
1235	29
1236	6
1237	29
1238	6
1239	6
1240	6
1241	10
1242	6
1243	10
1244	10
1245	6
1246	10
1248	6
1249	12
1250	12
1251	12
1252	6
1253	12
1254	6
1255	12
1256	10
1257	6
1258	10
1259	6
1261	6
1263	6
1266	6
1268	6
1270	6
1272	6
1273	6
1274	106
1275	6
1276	106
1277	6
1278	106
1279	6
1280	106
1281	6
1282	17
1283	6
1284	17
1285	6
1286	17
1287	6
1288	17
1289	6
1290	17
1291	6
1292	75
1293	107
1294	75
1295	107
1296	75
1297	107
1298	75
1299	107
1300	75
1301	107
1302	102
1303	76
1304	75
1306	35
1307	31
1308	21
1309	21
1310	31
1311	21
1312	31
1313	21
1314	31
1315	21
1316	31
1317	31
1318	36
1319	35
1320	4
1321	18
1322	21
1323	108
1324	18
1325	12
1326	6
1327	37
1328	6
1329	10
1330	1
1331	10
1332	1
1334	6
1335	1
1336	6
1337	1
1338	6
1339	1
1340	6
1342	1
1343	1
1344	1
1350	89
1351	89
1352	89
1353	1
1354	89
1355	1
1356	89
1357	89
1358	89
1359	89
1360	1
1361	89
1362	1
1363	89
1364	1
1365	89
1366	1
1367	89
1368	1
1369	89
1370	89
1371	1
1373	68
1374	1
1376	1
1377	68
1378	1
1379	68
1380	1
1381	68
1382	1
1383	68
1386	68
1390	68
1391	1
1393	1
1395	1
1397	1
1398	1
1399	12
1400	12
1401	6
1402	12
1403	12
1404	12
1405	6
1406	12
1407	12
1408	6
1409	6
1410	12
1412	6
1413	19
1414	10
1415	4
1416	1
1417	1
1418	72
1420	1
1421	3
1422	1
1423	3
1424	1
1425	3
1426	1
1427	3
1428	3
1429	1
1430	3
1431	1
1432	3
1433	1
1434	3
1435	1
1436	3
1437	3
1438	3
1439	1
1440	3
1441	1
1442	3
1443	1
1444	3
1445	1
1456	1
1457	69
1459	69
1460	69
1463	69
1465	69
1466	69
1467	10
1468	6
1469	10
1470	6
1471	10
1473	10
1475	10
1477	10
1478	72
1479	1
1480	72
1481	1
1482	72
1483	72
1484	1
1485	72
1486	1
1487	72
1488	1
1489	72
1490	72
1491	1
1492	72
1493	72
1494	3
1495	1
1496	3
1497	1
1498	3
1499	1
1500	6
1501	1
1502	6
1503	1
1504	1
1505	6
1506	1
1507	6
1508	1
1509	6
1510	6
1511	1
1512	6
1513	1
1514	6
1515	1
1516	10
1517	1
1518	10
1519	28
1520	1
1521	28
1522	1
1523	28
1524	1
1525	28
1526	1
1527	1
1528	1
1530	8
1531	1
1532	8
1533	1
1534	8
1535	8
1536	1
1537	8
1538	8
1539	1
1540	8
1541	8
1542	8
1543	8
1544	1
1545	8
1546	1
1547	8
1548	1
1549	8
1550	1
1551	8
1552	1
1553	8
1554	8
1555	1
1556	94
1557	92
1558	94
1559	92
1560	94
1561	92
1562	94
1563	92
1564	94
1565	94
1566	92
1567	94
1568	94
1569	92
1570	92
1571	95
1572	92
1573	95
1574	119
1576	119
1577	119
1578	119
1579	92
1580	119
1581	119
1586	119
1587	92
1588	119
1589	92
1590	94
1591	93
1593	94
1594	93
1595	94
1596	94
1598	95
1599	94
1600	92
1601	94
1602	92
1603	94
1604	94
1605	92
1606	92
1607	94
1608	92
1609	94
1610	92
1611	94
1613	1
1614	8
1615	1
1616	8
1617	9
1618	27
1619	9
1620	27
1621	9
1623	9
1625	9
1626	27
1627	9
1629	9
1630	27
1631	9
1633	27
1634	9
1635	9
1636	96
1637	96
1638	96
1639	96
1640	9
1641	96
1642	9
1643	96
1644	9
1645	9
1646	46
1647	89
1648	1
1649	33
1650	100
1651	22
1652	100
1653	22
1655	100
1656	8
1657	100
1658	26
1659	29
1660	29
1661	26
1662	26
1663	29
1664	26
1665	6
1666	26
1667	26
1668	6
1669	26
1670	26
1671	12
1672	26
1673	12
1674	35
1675	13
1676	35
1677	13
1678	35
1679	13
1680	35
1681	35
1682	13
1683	35
1684	13
1685	13
1686	13
1688	13
1690	13
1692	13
1694	13
1696	13
1697	13
1699	13
1700	13
1701	16
1702	13
1703	26
1704	16
1705	26
1706	16
1707	26
1708	16
1709	26
1710	16
1711	26
1712	26
1714	16
1715	26
1716	16
1717	26
1718	16
1719	16
1720	16
1721	125
1722	16
1723	16
1724	125
1726	126
1727	10
1728	10
1729	6
1730	12
1731	6
1732	10
1733	125
1734	125
1735	6
1736	6
1737	13
1738	6
1739	16
1740	6
1741	16
1742	6
1743	16
1744	6
1746	6
1748	6
1749	13
1750	13
1751	16
1752	13
1753	16
1754	13
1755	16
1756	13
1757	13
1758	13
1759	13
1760	16
1761	6
1762	16
1763	13
1764	16
1765	13
1766	69
1788	1
1789	1
1790	3
1791	3
1792	3
1793	3
1795	3
1797	3
1798	87
1799	3
1800	87
1801	3
1802	87
1803	3
1804	20
1805	20
1806	3
1807	20
1808	3
1809	20
1810	20
1811	20
1812	20
1813	3
1814	20
1815	20
1816	3
1817	20
1818	3
1819	20
1820	7
1821	5
1822	7
1823	5
1824	7
1825	5
1826	7
1827	5
1828	7
1829	5
1830	7
1831	5
1832	7
1833	5
1834	7
1835	5
1836	7
1837	5
1838	7
1839	5
1840	5
1841	7
1842	5
1843	7
1844	5
1845	7
1846	5
1847	5
1848	5
1849	7
1850	5
1851	5
1852	7
1853	5
1854	7
1855	5
1856	7
1857	11
1858	5
1859	11
1860	11
1861	5
1862	11
1863	11
1864	5
1865	11
1866	5
1867	5
1868	11
1869	5
1870	11
1871	5
1872	11
1873	5
1874	11
1875	5
1876	11
1877	5
1878	11
1879	5
1880	11
1881	5
1882	2
1883	11
1884	2
1885	11
1886	2
1887	5
1889	11
1890	5
1891	11
1892	5
1893	11
1894	5
1895	11
1896	5
1897	11
1899	11
1901	8
1902	2
1903	8
1904	2
1905	2
1906	1
1907	8
1908	1
1909	1
1910	8
1911	3
1912	1
1913	3
1915	3
1917	15
1919	10
1920	15
1921	10
1922	10
1923	109
1924	10
1925	109
1927	109
1928	109
1929	109
1930	109
1931	109
1932	10
1933	10
1934	109
1935	17
1936	6
1937	17
1938	6
1939	17
1940	118
1942	118
1943	121
1947	118
1949	122
1950	122
1951	122
1954	118
1956	118
1957	118
1959	118
1960	118
1961	6
1962	6
1964	6
1966	6
1968	6
1970	6
1972	6
1973	8
1974	6
1975	8
1976	6
1977	8
1978	6
1979	8
1980	6
1981	8
1982	6
1983	6
1984	6
1985	8
1986	1
1987	6
1988	1
1989	6
1990	1
1991	6
1992	8
1993	6
1994	1
1995	6
1996	1
1997	6
1998	1
1999	6
2000	1
2001	6
2002	1
2003	6
2004	1
2005	6
2006	1
2007	6
2008	1
2009	6
2010	1
2011	6
2012	1
2013	6
2014	1
2015	6
2016	1
2017	6
2018	1
2019	6
2020	1
2021	6
2022	1
2023	6
2024	1
2025	6
2026	1
2027	6
2028	6
2029	110
2030	26
2031	50
2032	41
2033	26
2034	41
2035	26
2036	41
2037	26
2038	41
2039	26
2040	41
2041	41
2042	26
2043	41
2044	26
2045	27
2046	27
2047	5
2048	5
2049	11
2050	5
2051	11
2052	5
2053	11
2054	5
2055	11
2056	11
2057	11
2058	5
2059	4
2060	5
2061	4
2063	4
2064	15
2065	4
2070	42
2072	42
2074	42
2076	42
2077	42
2079	42
2081	42
2083	32
2084	32
2085	42
2086	32
2087	20
2088	20
2089	7
2090	7
2091	85
2094	7
2095	7
2096	7
2097	20
2098	7
2099	7
2101	7
2102	32
2105	40
2106	9
2107	9
2108	27
2109	9
2110	27
2111	9
2112	27
2113	9
2114	27
2115	9
2116	27
2117	9
2118	27
2119	9
2120	7
2121	9
2122	8
2123	1
2124	1
2125	1
2126	8
2127	1
2128	1
2129	1
2130	8
2131	1
2132	8
2133	8
2134	8
2135	1
2136	1
2137	77
2138	77
2139	1
2140	77
2141	1
2142	77
2143	1
2144	77
2145	1
2146	77
2147	1
2148	77
2149	1
2150	77
2151	1
2152	77
2153	1
2154	7
2155	7
2156	7
2157	1
2158	85
2159	7
2160	85
2161	1
2162	8
2163	1
2164	8
2165	1
2166	8
2167	1
2168	8
2169	1
2170	8
2171	1
2172	3
2173	1
2174	3
2175	1
2176	3
2177	1
2178	6
2179	6
2180	6
2184	1
2186	1
2188	1
2191	1
2193	1
2195	1
2198	1
2200	1
2202	1
2203	1
2204	1
2206	1
2208	1
2210	1
2212	1
2215	1
2217	1
2218	67
2219	1
2220	67
2222	1
2223	63
2224	1
2225	67
2227	63
2231	1
2233	66
2234	66
2235	66
2237	66
2242	6
2243	34
2244	10
2245	10
2246	12
2247	12
2248	6
2249	12
2250	6
2251	15
2252	6
2254	1
2257	1
2260	1
2261	63
2262	56
2263	63
2264	63
2265	63
2266	63
2267	63
2268	64
2269	1
2270	63
2271	67
2272	64
2273	1
2274	67
2275	1
2276	64
2277	63
2278	63
2279	56
2280	63
2281	1
2282	67
2283	1
2285	1
2287	1
2288	8
2289	1
2290	8
2291	8
2292	1
2294	1
2296	1
2298	1
2299	8
2300	1
2301	8
2302	8
2304	1
2306	8
2307	8
2308	1
2309	8
2310	1
2311	8
2312	1
2313	8
2314	1
2315	8
2316	1
2317	8
2318	1
2319	8
2320	8
2321	1
2322	8
2323	1
2324	8
2325	1
2326	8
2327	1
2328	8
2329	8
2330	1
2331	8
2332	1
2333	8
2334	1
2335	8
2336	56
2337	56
2338	1
2339	56
2340	56
2341	56
2342	63
2343	1
2344	8
2345	78
2346	8
2347	78
2349	78
2350	78
2351	78
2352	8
2353	8
2354	78
2355	8
2356	78
2357	78
2358	8
2359	78
2360	17
2361	8
2362	8
2363	17
2364	8
2365	8
2366	8
2367	24
2368	2
2369	29
2370	6
2371	6
2372	102
2373	102
2374	6
2375	15
2376	6
2377	15
2378	6
2379	15
2380	15
2381	12
2382	29
2383	29
2385	4
2386	15
2387	4
2388	15
2389	4
2390	4
2392	4
2394	4
2396	4
2399	111
2400	111
2401	111
2402	11
2403	1
2404	66
2405	67
2406	64
2407	64
2408	1
2409	63
2410	67
2411	67
2412	1
2413	56
2415	56
2416	66
2417	1
2418	56
2420	17
2421	47
2422	17
2423	47
2424	17
2425	1
2426	24
2427	47
2428	17
2429	47
2430	2
2431	17
2432	17
2433	13
2434	17
2435	13
2436	13
2437	17
2438	13
2440	1
2443	12
2444	6
2445	12
2446	6
2447	12
2448	6
2449	6
2450	12
2451	6
2454	6
2455	12
2456	6
2457	12
2458	6
2459	12
2460	75
2461	75
2464	112
2465	18
2466	21
2467	18
2468	21
2469	18
2470	21
2471	18
2472	21
2473	18
2474	21
2475	113
2476	36
2477	113
2478	36
2479	21
2480	21
2481	15
2482	4
2483	4
2484	15
2485	15
2486	6
2488	98
2489	21
2493	123
2493	123
2494	12
2495	6
2496	12
2497	6
2498	12
2499	6
2500	12
2501	6
2502	12
2503	6
2504	12
2505	6
2506	12
2507	6
2508	12
2509	6
2510	6
2511	29
2512	26
2515	26
2516	114
2517	33
2518	114
2519	33
2520	33
2521	33
2522	85
2523	33
2524	85
2525	33
2526	85
2527	33
2528	85
2529	33
2530	85
2531	33
2532	33
2533	85
2534	33
2535	85
2536	33
2537	33
2538	33
2539	33
2540	33
2541	33
2542	33
2543	85
2544	33
2545	85
2546	7
2547	85
2548	20
2550	20
2551	20
2552	7
2553	7
2554	7
2555	7
2556	7
2557	85
2558	85
2559	7
2560	85
2561	7
2562	85
2563	33
2564	7
2565	33
2566	7
2567	33
2568	7
2569	20
2570	7
2571	20
2572	9
2574	9
2582	43
2585	43
2586	9
2587	40
2588	9
2589	40
2590	9
2591	97
2592	9
2593	9
2594	97
2595	9
2596	97
2598	43
2599	9
2600	40
2607	8
2608	8
2609	47
2610	8
2611	8
2612	90
2613	8
2614	40
2615	8
2617	1
2619	115
2620	115
2621	9
2622	9
2623	9
2624	6
2625	6
2626	12
2627	6
2628	116
2629	6
2630	116
2631	116
2632	6
2633	116
2634	6
2635	116
2636	6
2637	116
2638	6
2639	116
2640	10
2641	6
2642	10
2643	6
2644	12
2645	10
2646	6
2647	6
2648	10
2649	12
2650	6
2651	12
2652	12
2654	124
2655	1
2656	124
2657	1
2658	124
2659	1
2660	1
2661	124
2662	1
2663	124
2664	1
2665	124
2666	1
2667	124
2668	124
2669	1
2670	1
2671	124
2672	1
2673	124
2674	1
2675	124
2676	1
2677	1
2678	67
2679	1
2686	47
2687	17
2688	17
2689	47
2690	17
2691	47
2693	91
2695	91
2696	91
2697	96
2698	91
2699	96
2700	91
2701	96
2702	91
2703	96
2704	91
2705	96
2706	91
2707	91
2708	96
2709	96
2710	39
2711	91
2712	39
2713	91
2714	39
2715	91
2716	39
2717	91
2718	39
2719	39
2720	9
2721	114
2722	114
2723	9
2725	9
2727	9
2729	9
2731	9
2733	9
2735	9
2736	9
2738	9
2740	9
2743	9
2744	9
2745	30
2746	9
2747	30
2748	9
2749	30
2750	9
2751	9
2752	30
2753	9
2755	54
2756	15
2757	98
2758	112
2759	4
2760	15
2761	15
2762	4
2763	4
2764	15
2765	4
2766	21
2767	4
2768	4
2769	15
2770	21
2771	15
2772	34
2773	15
2774	4
2775	18
2776	18
2777	4
2778	34
2779	20
2780	7
2781	20
2782	7
2783	20
2784	20
2785	7
2786	20
2787	7
2788	20
2789	7
2790	20
2791	7
2792	7
2793	20
2794	7
2795	20
2796	7
2797	32
2798	7
2799	42
2800	20
2801	7
2802	20
2803	7
2804	20
2805	7
2806	20
2807	7
2808	20
2809	7
2810	7
2811	20
2812	7
2813	7
2814	20
2815	7
2816	20
2817	7
2818	32
2819	7
2820	42
2822	116
2823	6
2824	116
2825	6
2826	116
2827	6
2828	116
2829	6
2830	116
2831	6
2832	116
2834	117
2835	27
2836	117
2837	116
2838	27
2839	27
2840	116
2841	27
2842	27
2843	27
2844	44
2845	44
2846	116
2847	67
2848	1
2849	56
2850	1
2851	56
2852	1
2853	56
2854	1
2855	64
2856	67
2857	1
2858	64
2859	67
2861	1
2862	1
2863	1
2864	56
2865	1
2866	56
2867	1
2868	56
2869	1
2870	56
2872	1
2873	3
2874	1
2875	3
2876	1
2877	3
2878	3
2879	1
2880	3
2881	3
2882	1
2883	3
2884	3
2887	13
2888	13
2890	13
2891	16
2892	13
2893	1
2894	6
2895	1
2896	1
2897	6
2898	1
2899	6
2900	1
2901	6
2902	1
2903	6
2904	1
2905	6
2906	1
2907	1
2908	1
2909	6
2910	6
2911	1
2912	1
2913	6
2914	10
2915	6
2916	10
2917	6
2918	6
2919	67
2920	1
2921	67
2922	1
2924	64
2925	1
2926	64
2927	1
2928	64
2929	1
2930	56
2933	24
2934	1
2935	24
2936	1
2937	24
2938	1
2939	24
2941	24
2943	24
2946	24
2948	24
2950	24
2951	1
2952	24
2953	24
2954	1
2955	24
2956	1
2957	24
2958	1
2959	47
2960	17
2961	1
2962	24
2963	24
2965	24
2966	24
2967	66
